"minute_id","time_id","date_time","tweet_text","tweet_id","Bing_Net_Sentiment","Bing_Normalized_Sentiment","Afinn_Net_Sentiment","Afinn_Normalized_Sentiment","ret_1_Min","ret_2_Min","ret_5_Min","ret_10_Min","ret_20_Min","ret_30_Min","ret_60_Min","ret_120_Min","ret_240_Min","ret_360_Min"
201807140246,"201807140246","7/14/2018 9:46","the stock market hit 25000 yesterday. jobs are at an all time record - and that is before we fix some of the worst trade deals and conditions ever seen by any government. it is all happening!",5450,-6,1,-13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807180403,"201807180403","7/18/2018 11:03","“a lot of democrats wished they voted for the tax cuts because the economy is booming - we could have 4% growth now and the fed said yesterday that unemployment could drop again.”  @foxandfriends  @kilmeade",5485,-2,5,-6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807180433,"201807180433","7/18/2018 11:33","3.4 million jobs created since our great election victory - far greater than ever anticipated and only getting better as new and greatly improved trade deals start coming to fruition!",5487,-1,6,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807190630,"201807190630","7/19/2018 13:30","....proliferation cyber attacks trade ukraine middle east peace north korea and more. there are many answers some easy and some hard to these problems...but they can all be solved!",5501,0,7,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807200543,"201807200543","7/20/2018 12:43","china the european union and others have been manipulating their currencies and interest rates lower while the u.s. is raising rates while the dollars gets stronger and stronger with each passing day - taking away our big competitive edge. as usual not a level playing field...",5505,3,10,-10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807200551,"201807200551","7/20/2018 12:51","....the united states should not be penalized because we are doing so well. tightening now hurts all that we have done. the u.s. should be allowed to recapture what was lost due to illegal currency manipulation and bad trade deals. debt coming due &amp; we are raising rates - really?",5506,-4,3,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807200604,"201807200604","7/20/2018 13:04","farmers have been on a downward trend for 15 years. the price of soybeans has fallen 50% since 5 years before the election. a big reason is bad (terrible) trade deals with other countries. they put on massive tariffs and barriers. canada charges 275% on dairy. farmers will win!",5507,2,9,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807240409,"201807240409","7/24/2018 11:09","countries that have treated us unfairly on trade for years are all coming to washington to negotiate. this should have taken place many years ago butas the saying goes better late than never!",5538,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807240429,"201807240429","7/24/2018 11:29","tariffs are the greatest! either a country which has treated the united states unfairly on trade negotiates a fair deal or it gets hit with tariffs. it’s as simple as that - and everybody’s talking! remember we are the “piggy bank” that’s being robbed. all will be great!",5539,1,8,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807241708,"201807241708","7/25/2018 0:08","the european union is coming to washington tomorrow to negotiate a deal on trade. i have an idea for them. both the u.s. and the e.u. drop all tariffs barriers and subsidies! that would finally be called free market and fair trade! hope they do it we are ready - but they won’t!",5549,2,9,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807250401,"201807250401","7/25/2018 11:01","every time i see a weak politician asking to stop trade talks or the use of tariffs to counter unfair tariffs i wonder what can they be thinking? are we just going to continue and let our farmers and country get ripped off?  lost $817 billion on trade last year. no weakness!",5552,2,9,-4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807250420,"201807250420","7/25/2018 11:20","china is targeting our farmers who they know i love &amp; respect as a way of getting me to continue allowing them to take advantage of the u.s. they are being vicious in what will be their failed attempt. we were being nice - until now! china made $517 billion on us last year.",5554,1,8,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807251357,"201807251357","7/25/2018 20:57","the united states and the european union have a $1 trillion bilateral trade relationship – the largest economic relationship in the world. we want to further strengthen this trade relationship to the benefit of all american and european citizens... https://t.co/4zlmeetcpg",5557,-1,6,-1,14,-0.000019,-0.0000807,0.000218305,-0.000151847,0.000678845,0.000754799,0.000379955,-0.000346655,NA,NA
201807251642,"201807251642","7/25/2018 23:42","great meeting on trade today with @junckereu and representatives of the european union. we have come to a very strong understanding and are all believers in no tariffs no barriers and no subsidies. work on documents has already started and the process is moving...",5562,1,8,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807251801,"201807251801","7/26/2018 1:01","great to be back on track with the european union. this was a big day for free and fair trade!",5565,0,7,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807290542,"201807290542","7/29/2018 12:42","the biggest and best results coming out of the good gdp report was that the quarterly trade deficit has been reduced by $52 billion and of course the historically low unemployment numbers especially for african americans hispanics asians and women.",5599,NA,NA,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201807310314,"201807310314","7/31/2018 10:14","the globalist koch brothers who have become a total joke in real republican circles are against strong borders and powerful trade. i never sought their support because i don’t need their money or bad ideas. they love my tax &amp; regulation cuts judicial picks &amp; more. i made.....",5621,-1,6,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808041247,"201808041247","8/4/2018 19:47","tariffs are working far better than anyone ever anticipated. china market has dropped 27% in last 4months and they are talking to us. our market is stronger than ever and will go up dramatically when these horrible trade deals are successfully renegotiated. america first.......",5676,-1,6,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808041253,"201808041253","8/4/2018 19:53","....tariffs have had a tremendous positive impact on our steel industry. plants are opening all over the u.s. steelworkers are working again and big dollars are flowing into our treasury. other countries use tariffs against but when we use them foolish people scream!",5677,0,7,-1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808041258,"201808041258","8/4/2018 19:58","....tariffs will make our country much richer than it is today. only fools would disagree. we are using them to negotiate fair trade deals and if countries are still unwilling to negotiate they will pay us vast sums of money in the form of tariffs. we win either way......",5678,-3,4,-6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808041303,"201808041303","8/4/2018 20:03","....china which is for the first time doing poorly against us is spending a fortune on ads and p.r. trying to convince and scare our politicians to fight me on tariffs- because they are really hurting their economy. likewise other countries. we are winning but must be strong!",5679,3,10,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808050459,"201808050459","8/5/2018 11:59","tariffs are working big time. every country on earth wants to take wealth out of the u.s. always to our detriment. i say as they cometax them. if they don’t want to be taxed let them make or build the product in the u.s. in either event it means jobs and great wealth.....",5686,3,10,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808050506,"201808050506","8/5/2018 12:06","..because of tariffs we will be able to start paying down large amounts of the $21 trillion in debt that has been accumulated much by the obama administration while at the same time reducing taxes for our people. at minimum we will make much better trade deals for our country!",5687,2,9,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808060752,"201808060752","8/6/2018 14:52","great financial numbers being announced on an almost daily basis. economy has never been better jobs at best point in history. fixing our terrible trade deals is a priority-and going very well. immigration on merit based system to take care of the companies coming back to u.s.a.",5695,1,8,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808070346,"201808070346","8/7/2018 10:46","ohio vote today for troy balderson for congress. his opponent controlled by nancy pelosi is weak on crime the border military vets your 2nd amendment - and will end your tax cuts. troy will be a great congressman. #maga",5704,0,7,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808080825,"201808080825","8/8/2018 15:25","as long as i campaign and/or support senate and house candidates (within reason) they will win! i love the people &amp; they certainly seem to like the job i’m doing. if i find the time in between china iran the economy and much more which i must we will have a giant red wave!",5712,-1,6,-4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808091000,"201808091000","8/9/2018 17:00","congressman ted yoho of florida is doing a fantastic job and has my complete and total endorsement! tough on crime and borders ted was really helpful on tax cuts. vote all the way for ted in the upcoming primary - he will never let you down!",5718,2,9,2,17,-0.0000664,-0.0000854,0.00031324,-0.000204068,0.000555416,0.000640864,0.00058442,-0.000479676,-0.000888724,NA
201808100547,"201808100547","8/10/2018 12:47","i have just authorized a doubling of tariffs on steel and aluminum with respect to turkey as their currency the turkish lira slides rapidly downward against our very strong dollar! aluminum will now be 20% and steel 50%. our relations with turkey are not good at this time!",5724,-5,2,-11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808101547,"201808101547","8/10/2018 22:47","had a very good phone call with @emmanuelmacron president of france. discussed various subjects in particular security and trade. many other calls and conversations today. looking forward to dinner tonight with tim cook of apple. he is investing big dollars in u.s.a.",5726,NA,NA,NA,NA,0.000204098,0.000137638,0.000237308,-0.000199335,NA,NA,NA,NA,NA,NA
201808101612,"201808101612","8/10/2018 23:12","deal with mexico is coming along nicely. autoworkers and farmers must be taken care of or there will be no deal. new president of mexico has been an absolute gentleman. canada must wait. their tariffs and trade barriers are far too high. will tax cars if we can’t make a deal!",5728,1,8,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808140359,"201808140359","8/14/2018 10:59","tom fitton of judicial watch: “the strzok firing is as much about the mueller operation as anything else. there would be no mueller special councel to investigate so called collusion but for the machinations of strzok &amp; his colleagues at the top levels of the fbi. we know this...",5760,1,8,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808150804,"201808150804","8/15/2018 15:04","our country was built on tariffs and tariffs are now leading us to great new trade deals - as opposed to the horrible and unfair trade deals that i inherited as your president. other countries should not be allowed to come in and steal the wealth of our great u.s.a. no longer!",5786,3,10,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808180446,"201808180446","8/18/2018 11:46","all of the fools that are so focused on looking only at russia should start also looking in another direction china. but in the end if we are smart tough and well prepared we will get along with everyone!",5829,1,8,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808201014,"201808201014","8/20/2018 17:14","it is outrageous that poisonous synthetic heroin fentanyl comes pouring into the u.s. postal system from china. we can and must end this now! the senate should pass the stop act – and firmly stop this poison from killing our children and destroying our country. no more delay!",5851,1,8,2,17,0.000161347,0.000365478,0.00038921,-0.000113908,0.000588568,0.0004082,-0.000170976,-0.000840456,-0.001178326,NA
201808221307,"201808221307","8/22/2018 20:07","longest bull run in the history of the stock market congratulations america!",5877,-1,6,4,19,0.0000332,0.000194565,-0.0000902,0.000370224,0.000564682,0.000189809,-0.000265922,-0.00107755,NA,NA
201808240257,"201808240257","8/24/2018 9:57","target ceo raves about the economy. “this is the best consumer environment i’ve seen in my career.” a big statement from a top executive. but virtually everybody is saying this &amp; when our trade deals are made &amp; cost cutting done you haven’t seen anything yet!  @drudge_report",5892,0,7,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808241036,"201808241036","8/24/2018 17:36","...secretary pompeo looks forward to going to north korea in the near future most likely after our trading relationship with china is resolved. in the meantime i would like to send my warmest regards and respect to chairman kim. i look forward to seeing him soon!",5899,1,8,-3,12,-0.0000949,-0.0000617,-0.000422281,0.000156601,0.000332164,0.000446049,0.000132979,-0.000717009,-0.001368282,NA
201808241036,"201808241036","8/24/2018 17:36","...additionally because of our much tougher trading stance with china i do not believe they are helping with the process of denuclearization as they once were (despite the un sanctions which are in place)...",5900,2,9,0,15,0.0000854,-0.00000949,-0.000512414,0.000166066,0.000412882,0.000450848,-0.0000712,-0.000660072,-0.001287698,NA
201808250622,"201808250622","8/25/2018 13:22","our relationship with mexico is getting closer by the hour. some really good people within both the new and old government and all working closely together....a big trade agreement with mexico could be happening soon!",5914,NA,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808251645,"201808251645","8/25/2018 23:45","stock market hit all time high on friday. congratulations u.s.a.!",5915,-2,5,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808260731,"201808260731","8/26/2018 14:31","fantastic numbers on consumer spending released on friday. stock market hits all time high!",5918,1,8,-3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808271111,"201808271111","8/27/2018 18:11","united states-mexico trade agreement: https://t.co/e1azveypli https://t.co/zybht1pd8a",5927,NA,NA,-6,9,-0.000275188,-0.000189801,-0.000351132,0.0000142,0.000374939,0.000374939,-0.000057,-0.000868917,-0.001150179,NA
201808272111,"201808272111","8/29/2018 4:11","hillary clinton’s emails many of which are classified information got hacked by china. next move better be by the fbi &amp; doj or after all of their other missteps (comey mccabe strzok page ohr fisa dirty dossier etc.) their credibility will be forever gone!",5930,1,8,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808280721,"201808280721","8/28/2018 14:21","i smile at senators and others talking about how good free trade is for the u.s. what they don’t say is that we lose jobs and over 800 billion dollars a year on really dumb trade deals....and these same countries tariff us to death. these lawmakers are just fine with this!",5936,4,11,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808281816,"201808281816","8/29/2018 1:16","report just out: “china hacked hillary clinton’s private email server.” are they sure it wasn’t russia (just kidding!)? what are the odds that the fbi and doj are right on top of this? actually a very big story. much classified information!",5943,1,8,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808281919,"201808281919","8/29/2018 2:19","our new trade deal with mexico focuses on farmers growth for our country tearing down trade barriers jobs and having companies continue to pour back into our country. it will be a big hit!",5945,NA,NA,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201808291423,"201808291423","8/29/2018 21:23","...of money on joint u.s.-south korea war games. besides the president can instantly start the joint exercises again with south korea and japan if he so chooses. if he does they will be far bigger than ever before. as for the u.s.–china trade disputes and other...",5958,1,8,3,18,-0.000170853,-0.000445994,-0.000019,0.000275212,0.000621746,0.000550554,-0.00056495,NA,NA,NA
201808291423,"201808291423","8/29/2018 21:23","...differences they will be resolved in time by president trump and china’s great president xi jinping. their relationship and bond remain very strong.",5959,-2,5,6,21,-0.000057,-0.000227804,0.000246788,0.000436505,0.000878096,0.000655013,-0.000702581,NA,NA,NA
201808291423,"201808291423","8/29/2018 21:23","statement from the white housepresident donald j. trump feels strongly that north korea is under tremendous pressure from china because of our major trade disputes with the chinese government. at the same time we also know that china is providing north korea with...",5961,0,7,-3,12,0.0000665,0.00000949,0.000588595,0.000484085,0.000446077,0.000417604,-0.00046522,NA,NA,NA
201809010812,"201809010812","9/1/2018 15:12","....remember nafta was one of the worst trade deals ever made. the u.s. lost thousands of businesses and millions of jobs. we were far better off before nafta - should never have been signed. even the vat tax was not accounted for. we make new deal or go back to pre-nafta!",5998,-1,6,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809011551,"201809011551","9/1/2018 22:51","no deal! trade talks with canada conclude for the week with no agreement | breitbart https://t.co/87vi7oqopy via @breitbartnews",5999,NA,NA,-1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809011555,"201809011555","9/1/2018 22:55","we shouldn’t have to buy our friends with bad trade deals and free military protection!",6001,1,8,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809030428,"201809030428","9/3/2018 11:28","happy labor day! our country is doing better than ever before with unemployment setting record lows. the u.s. has tremendous upside potential as we go about fixing some of the worst trade deals ever made by any country in the world. big progress being made!",6009,-1,6,-6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809041355,"201809041355","9/4/2018 20:55","paul cook is a decorated marine corps veteran who loves and supports our military and vets. he is strong on crime the border and supported tax cuts for the people of california. paul has my total and complete endorsement!",6024,2,9,4,19,0.000417709,0.000484195,0.000526918,0.000617076,0.000241981,0.000237237,-0.000778428,-0.000788408,NA,NA
201809080744,"201809080744","9/8/2018 14:44","dave hughes is running for congress in the great state of minnesota. he will help us accomplish our america first policies is strong on crime the border our 2nd amendmen trade military and vets. running against pelosi liberal puppet petterson. dave has my total endorsement!",6062,2,9,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809080845,"201809080845","9/8/2018 15:45","apple prices may increase because of the massive tariffs we may be imposing on china - but there is an easy solution where there would be zero tax and indeed a tax incentive. make your products in the united states instead of china. start building new plants now. exciting! #maga",6065,2,9,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809090649,"201809090649","9/9/2018 13:49","“ford has abruptly killed a plan to sell a chinese-made small vehicle in the u.s. because of the prospect of higher u.s. tariffs.” cnbc.  this is just the beginning. this car can now be built in the u.s.a. and ford will pay no tariffs!",6074,0,7,-5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809090701,"201809090701","9/9/2018 14:01","if the u.s. sells a car into china there is a tax of 25%. if china sells a car into the u.s. there is a tax of 2%. does anybody think that is fair? the days of the u.s. being ripped-off by other nations is over!",6075,1,8,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809090712,"201809090712","9/9/2018 14:12","“trump has set economic growth on fire. during his time in office the economy has achieved feats most experts thought impossible. gdp is growing at a 3 percent-plus rate. the unemployment rate is near a 50 year low.” cnbc...also the stock market is up almost 50% since election!",6076,1,8,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809100410,"201809100410","9/10/2018 11:10","if the democrats had won the election in 2016 gdp which was about 1% and going down would have been minus 4% instead of up 4.2%. i opened up our beautiful economic engine with regulation and tax cuts. our system was choking and would have been made worse. still plenty to do!",6082,0,7,-3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809130715,"201809130715","9/13/2018 14:15","the wall street journal has it wrong we are under no pressure to make a deal with china they are under pressure to make a deal with us. our markets are surging theirs are collapsing. we will soon be taking in billions in tariffs &amp; making products at home. if we meet we meet?",6127,1,8,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809170311,"201809170311","9/17/2018 10:11","tariffs have put the u.s. in a very strong bargaining position with billions of dollars and jobs flowing into our country - and yet cost increases have thus far been almost unnoticeable. if countries will not make fair deals with us they will be “tariffed!”",6161,-2,5,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809180550,"201809180550","9/18/2018 12:50","china has openly stated that they are actively trying to impact and change our election by attacking our farmers ranchers and industrial workers because of their loyalty to me. what china does not understand is that these people are great patriots and fully understand that.....",6176,-2,5,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809180555,"201809180555","9/18/2018 12:55",".....china has been taking advantage of the united states on trade for many years. they also know that i am the one that knows how to stop it. there will be great and fast economic retaliation against china if our farmers ranchers and/or industrial workers are targeted!",6177,1,8,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809190434,"201809190434","9/19/2018 11:34","“the recovery got started on election day 2016. it took trump’s tax cuts and regulation cuts to get the economy booming. before that it was the worst and slowest economic recovery since the great depression. it took just 6 months for trump to get to 3% even though they said.....",6186,2,9,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809231352,"201809231352","9/23/2018 20:52","going to new york. will be with prime minister abe of japan tonight talking military and trade. we have done much to help japan would like to see more of a reciprocal relationship. it will all work out!",6229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201809241344,"201809241344","9/24/2018 20:44","us-korea free trade agreement signing ceremony! https://t.co/ylfkazgagg",6234,2,9,6,21,-0.00000949,0.000408216,0.000626563,0.000574388,0.0000996,0.000398544,-0.000773472,-0.00030884,NA,NA
201809241446,"201809241446","9/24/2018 21:46","joint statement on the united states-korea free trade agreement: https://t.co/m0jw8nqdqw https://t.co/lcrhsjtv00",6236,3,10,6,21,0.000170811,0.00016132,0.000455492,0.000735737,0.0000949,0.000246741,-0.000744997,NA,NA,NA
201809261026,"201809261026","9/26/2018 17:26","china is actually placing propaganda ads in the des moines register and other papers made to look like news. that’s because we are beating them on trade opening markets and the farmers will make a fortune when this is over! https://t.co/ppdvtx7oz1",6259,-5,2,2,17,-0.000118599,0.0000522,0.000237238,0.000507684,0.0000617,-0.000166062,-0.000821018,-0.000816885,-0.000893651,NA
201810010330,"201810010330","10/1/2018 10:30","late last night our deadline we reached a wonderful new trade deal with canada to be added into the deal already reached with mexico. the new name will be the united states mexico canada agreement or usmca. it is a great deal for all three countries solves the many......",6273,1,8,-6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810010340,"201810010340","10/1/2018 10:40",".....deficiencies and mistakes in nafta greatly opens markets to our farmers and manufacturers reduce trade barriers to the u.s. and will bring all three great nations closer together in competition with the rest of the world. the usmca is a historic transaction!",6274,-2,5,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810010353,"201810010353","10/1/2018 10:53","....deficiencies and mistakes in nafta greatly opens markets to our farmers and manufacturers reduces trade barriers to the u.s. and will bring all three great nations together in competition with the rest of the world. the usmca is a historic transaction!",6275,2,9,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810020802,"201810020802","10/2/2018 15:02","great reviews on the new usmca. thank you! mexico and canada will be wonderful partners in trade (and more) long into the future.",6282,2,9,-4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810030604,"201810030604","10/3/2018 13:04","the stock market just reached an all-time high during my administration for the 102nd time a presidential record by far for less than two years. so much potential as trade and military deals are completed.",6295,NA,NA,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810030702,"201810030702","10/3/2018 14:02","thank you to congressman tom reed of new york for your wonderful comments on our great new trade deal with mexico and canada the usmca. i have long ago given you my full endorsement and for good reason. keep up the great work! @varneyco",6298,2,9,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810131052,"201810131052","10/13/2018 17:52","heading to the great state of kentucky - big rally for congressman andy barr - fantastic guy need his vote for maga! strong on crime tax cuts military vets &amp; 2nd a. his opponent will never vote for us only for pelosi. andy has my strongest endorsement!!! see you in kentucky.",6380,2,9,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810160712,"201810160712","10/16/2018 14:12","incredible number just out 7036000 job openings. astonishing - it’s all working! stock market up big on tremendous potential of usa. also strong profits. we are number one in world by far!",6408,1,8,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810161939,"201810161939","10/17/2018 2:39","stock market up 548 points today. also great jobs numbers!",6420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810170540,"201810170540","10/17/2018 12:40","“network news gave zero coverage to the big day the stock market had yesterday.” @foxandfriends",6426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810180445,"201810180445","10/18/2018 11:45","....the assault on our country at our southern border including the criminal elements and drugs pouring in is far more important to me as president than trade or the usmca. hopefully mexico will stop this onslaught at their northern border. all democrats fault for weak laws!",6440,3,10,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810181649,"201810181649","10/18/2018 23:49","prime minister @abeshinzo of japan has been working with me to help balance out the one-sided trade with japan. these are some of the investments they are making in our country - just the beginning! https://t.co/ib2yb3akkt",6450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810230653,"201810230653","10/23/2018 13:53","jay webber of new jersey running for congress is doing a great job against a person who is looking to raise taxes substantially. jay wants big tax cuts and changes. a harvard graduate and father of seven jay will be great for new jersey and get the job done-and i will help!",6501,NA,NA,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810230943,"201810230943","10/23/2018 16:43","billions of dollars are and will be coming into united states coffers because of tariffs. great also for negotiations - if a country won’t give us a fair trade deal we will institute tariffs on them. used or not jobs and businesses will be created. u.s. respected again!",6506,3,10,-1,14,0.000166058,0.0000474,0.0000285,0.00028943,0.000597987,0.000341707,-0.001162785,-0.00095447,-0.000641827,0.001441814
201810250657,"201810250657","10/25/2018 13:57","the new york times has a new fake story that now the russians and chinese (glad they finally added china) are listening to all of my calls on cellphones. except that i rarely use a cellphone &amp; when i do it’s government authorized. i like hard lines. just more made up fake news!",6519,1,8,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810290528,"201810290528","10/29/2018 12:28","had a very good conversation with the newly elected president of brazil jair bolsonaro who won his race by a substantial margin. we agreed that brazil and the united states will work closely together on trade military and everything else! excellent call wished him congrats!",6564,2,9,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810291950,"201810291950","10/30/2018 2:50","congressman @denverriggleman of the 5th district in virginia is a popular guy who really knows how to get the job done! really big help with tax cuts the military and our great vets. he has my total endorsement!",6574,2,9,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810292005,"201810292005","10/30/2018 3:05",".@denver4va of the 5th district in virginia is a popular guy who really knows how to get the job done! really big help with tax cuts the military and our great vets. he has my total endorsement!",6576,4,11,-4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810300512,"201810300512","10/30/2018 12:12","congressman andy barr of kentucky who just had a great debate with his nancy pelosi run opponent has been a winner for his state. strong on crime the border tax cuts military vets and 2nd amendment we need andy in d.c. he has my strong endorsement!",6582,-1,6,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810300533,"201810300533","10/30/2018 12:33","the stock market is up massively since the election but is now taking a little pause - people want to see what happens with the midterms. if you want your stocks to go down i strongly suggest voting democrat. they like the venezuela financial model high taxes &amp; open borders!",6584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201810310604,"201810310604","10/31/2018 13:04","stock market up more than 400 points yesterday. today looks to be another good one. companies earnings are great!",6593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811010709,"201811010709","11/1/2018 14:09","just had a long and very good conversation with president xi jinping of china. we talked about many subjects with a heavy emphasis on trade. those discussions are moving along nicely with meetings being scheduled at the g-20 in argentina. also had good discussion on north korea!",6608,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811042205,"201811042205","11/6/2018 5:05","a fantastic evening in girardeau missouri. josh @hawleymo will be a tireless champion for you. he is great on jobs great on tax cuts and tough on crime. he shares your values and he will always support our military vets and police! get out tomorrow and vote for josh!! https://t.co/8zgyv5x2a6",6658,-2,5,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811042336,"201811042336","11/6/2018 6:36","a fantastic evening in cape girardeau missouri. josh @hawleymo will be a tireless champion for you. he is great on jobs great on tax cuts and tough on crime. he shares your values and he will always support our military vets and police! get out tomorrow and vote for josh!! https://t.co/ypb8nqx2d6",6660,1,8,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811050613,"201811050613","11/5/2018 13:13",".@debbiestabenow voted against tax cuts great healthcare supreme court justices and all of the many things the people of michigan wanted and need. she is an automatic far left vote controlled by her bosses. john james can be a truly great senator!",6661,2,9,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811070421,"201811070421","11/7/2018 11:21","received so many congratulations from so many on our big victory last night including from foreign nations (friends) that were waiting me out and hoping on trade deals. now we can all get back to work and get things done!",6689,-1,6,-5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811091410,"201811091410","11/9/2018 21:10","president macron of france has just suggested that europe build its own military in order to protect itself from the u.s. china and russia. very insulting but perhaps europe should first pay its fair share of nato which the u.s. subsidizes greatly!",6713,1,8,1,16,0.000246673,0.000412772,0.0000474,0.0000759,0.00065505,0.00046518,-0.001656407,NA,NA,NA
201811120503,"201811120503","11/12/2018 12:03","just returned from france where much was accomplished in my meetings with world leaders. never easy bringing up the fact that the u.s. must be treated fairly which it hasn’t on both military and trade. we pay for large portions of other countries military protection........",6727,0,7,-5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811120510,"201811120510","11/12/2018 12:10",".....hundreds of billions of dollars for the great privilege of losing hundreds of billions of dollars with these same countries on trade. i told them that this situation cannot continue - it is and always has been ridiculously unfair to the united states. massive amounts.....",6728,-1,6,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
